old_url,new_url,status
https://csrenyi.com/ru/pro/uk-12,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/uk-15,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/uk-20,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/uk-30,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/uk-40,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/uk-5,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/uk-50,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/uka20,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/upt-119-2800,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/upt-125-2800,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/upt-74-1800,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wj-06,https://csrenyi.com/ru/zuanji-01/,301
https://csrenyi.com/ru/pro/wj-1,https://csrenyi.com/ru/zuanji-02/,301
https://csrenyi.com/ru/pro/wj-15,https://csrenyi.com/ru/zuanji-03/,301
https://csrenyi.com/ru/pro/wj-2,https://csrenyi.com/ru/zuanji-04/,301
https://csrenyi.com/ru/pro/wj-25,https://csrenyi.com/ru/zuanji-05/,301
https://csrenyi.com/ru/pro/wj-3,https://csrenyi.com/ru/zuanji-06/,301
https://csrenyi.com/ru/pro/wj-4,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wj-6,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wj-8-2,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wjd-06,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wjd-1,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wjd-15,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wjd-25,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wjd-3-2,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wjd-4,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wjd-6,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/wjdd-2,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/xmpyt-104700,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/xmpyt-108700,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/pro/xmpyt-54450,https://csrenyi.com/ru/chanpinzhanshi/,301
https://csrenyi.com/ru/xinwenzhongxin/xingyexinwen/325,https://csrenyi.com/ru/xinwenzhongxin/renyixinwen/1023,301
https://csrenyi.com/ru/xinwenzhongxin/xingyexinwen/328,https://csrenyi.com/ru/xinwenzhongxin/renyixinwen/1022,301
https://csrenyi.com/ru/xinwenzhongxin/xingyexinwen/329,https://csrenyi.com/ru/xinwenzhongxin/renyixinwen/1024,301
https://csrenyi.com/ru/xinwenzhongxin/xingyexinwen/330,https://csrenyi.com/ru/xinwenzhongxin/renyixinwen/1026,301
https://csrenyi.com/ru/xinwenzhongxin/xingyexinwen/331,https://csrenyi.com/ru/xinwenzhongxin/renyixinwen/1025,301
https://csrenyi.com/ru/xinwenzhongxin/xingyexinwen/332,https://csrenyi.com/ru/xinwenzhongxin/renyixinwen/1018,301
https://csrenyi.com/uncategorized/1371,https://csrenyi.com/xinwenzhongxin/renyixinwen/1023,301
https://csrenyi.com/xinwenzhongxin/1364,https://csrenyi.com/xinwenzhongxin/renyixinwen/1022,301
https://csrenyi.com/xinwenzhongxin/1366,https://csrenyi.com/xinwenzhongxin/renyixinwen/1021,301
https://csrenyi.com/xinwenzhongxin/1373,https://csrenyi.com/xinwenzhongxin/renyixinwen/1020,301
https://csrenyi.com/xinwenzhongxin/740,https://csrenyi.com/xinwenzhongxin/renyixinwen/1028,301
https://csrenyi.com/xinwenzhongxin/744,https://csrenyi.com/xinwenzhongxin/renyixinwen/1027,301
https://csrenyi.com/xinwenzhongxin/749,https://csrenyi.com/xinwenzhongxin/renyixinwen/1026,301
https://csrenyi.com/xinwenzhongxin/776,https://csrenyi.com/xinwenzhongxin/renyixinwen/1025,301
https://csrenyi.com/xinwenzhongxin/xingyexinwen/1359,https://csrenyi.com/xinwenzhongxin/renyixinwen/1024,301
https://csrenyi.com/xinwenzhongxin/xingyexinwen/1415,https://csrenyi.com/xinwenzhongxin/renyixinwen/1019,301
https://csrenyi.com/xinwenzhongxin/xingyexinwen/1426,https://csrenyi.com/xinwenzhongxin/renyixinwen/1018,301
https://csrenyi.com/xinwenzhongxin/xingyexinwen/720,https://csrenyi.com/xinwenzhongxin/renyixinwen/1030,301
https://csrenyi.com/xinwenzhongxin/xingyexinwen/731,https://csrenyi.com/xinwenzhongxin/renyixinwen/1029,301
